Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     179/534         std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1000l, 1l>, long, false, true>::__cast<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [82]
                0.00    0.00     181/534         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&) [77]
[72]     0.0    0.00    0.00     534         std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&) [72]
-----------------------------------------------
                0.00    0.00     179/359         void std::this_thread::sleep_for<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [84]
                0.00    0.00     180/359         std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1000l, 1l>, long, false, true>::__cast<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [82]
[73]     0.0    0.00    0.00     359         std::chrono::duration<long, std::ratio<1l, 1l> >::count() const [73]
-----------------------------------------------
                0.00    0.00     181/181         void std::this_thread::sleep_for<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [84]
[74]     0.0    0.00    0.00     181         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [74]
                0.00    0.00     180/180         std::chrono::duration<long, std::ratio<1l, 1000000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::ratio<1000000l, 1l>, long, false, true>::__cast<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [81]
-----------------------------------------------
                0.00    0.00     181/181         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&) [77]
[75]     0.0    0.00    0.00     181         std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, std::ratio<1l, 1l>, void>(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [75]
                0.00    0.00     180/180         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [78]
                0.00    0.00     176/1251        std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [70]
-----------------------------------------------
                0.00    0.00      77/181         main::{lambda()#1}::operator()() const [6]
                0.00    0.00     104/181         calculateConfidence(std::mutex&) [27]
[76]     0.0    0.00    0.00     181         std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<int, void>(int const&) [76]
-----------------------------------------------
                0.00    0.00     181/181         void std::this_thread::sleep_for<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [84]
[77]     0.0    0.00    0.00     181         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&) [77]
                0.00    0.00     355/1251        std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [70]
                0.00    0.00     181/181         std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, std::ratio<1l, 1l>, void>(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [75]
                0.00    0.00     181/534         std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&) [72]
-----------------------------------------------
                0.00    0.00     180/180         std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, std::ratio<1l, 1l>, void>(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [75]
[78]     0.0    0.00    0.00     180         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [78]
                0.00    0.00     180/180         std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1000l, 1l>, long, false, true>::__cast<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [82]
-----------------------------------------------
                0.00    0.00     180/180         void std::this_thread::sleep_for<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [84]
[79]     0.0    0.00    0.00     180         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1l> > >::value, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [79]
                0.00    0.00     178/178         std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [86]
-----------------------------------------------
                0.00    0.00     180/180         std::chrono::duration<long, std::ratio<1l, 1000l> >::zero() [85]
[80]     0.0    0.00    0.00     180         std::chrono::duration_values<long>::zero() [80]
-----------------------------------------------
                0.00    0.00     180/180         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [74]
[81]     0.0    0.00    0.00     180         std::chrono::duration<long, std::ratio<1l, 1000000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::ratio<1000000l, 1l>, long, false, true>::__cast<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [81]
                0.00    0.00     180/1251        std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [70]
                0.00    0.00     180/180         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [83]
-----------------------------------------------
                0.00    0.00     180/180         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [78]
[82]     0.0    0.00    0.00     180         std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1000l, 1l>, long, false, true>::__cast<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [82]
                0.00    0.00     180/359         std::chrono::duration<long, std::ratio<1l, 1l> >::count() const [73]
                0.00    0.00     179/534         std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&) [72]
-----------------------------------------------
                0.00    0.00     180/180         std::chrono::duration<long, std::ratio<1l, 1000000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::ratio<1000000l, 1l>, long, false, true>::__cast<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [81]
[83]     0.0    0.00    0.00     180         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [83]
-----------------------------------------------
                0.00    0.00      76/179         main::{lambda()#1}::operator()() const [6]
                0.00    0.00     103/179         calculateConfidence(std::mutex&) [27]
[84]     0.0    0.00    0.00     179         void std::this_thread::sleep_for<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [84]
                0.00    0.00     181/181         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&) [77]
                0.00    0.00     181/181         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [74]
                0.00    0.00     180/180         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1l> > >::value, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [79]
                0.00    0.00     179/179         std::chrono::duration<long, std::ratio<1l, 1000l> >::zero() [85]
                0.00    0.00     179/359         std::chrono::duration<long, std::ratio<1l, 1l> >::count() const [73]
                0.00    0.00     177/177         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [89]
                0.00    0.00     176/176         bool std::chrono::operator<=<long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [90]
-----------------------------------------------
                0.00    0.00     179/179         void std::this_thread::sleep_for<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [84]
[85]     0.0    0.00    0.00     179         std::chrono::duration<long, std::ratio<1l, 1000l> >::zero() [85]
                0.00    0.00     180/180         std::chrono::duration_values<long>::zero() [80]
                0.00    0.00     174/534         std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&) [72]
-----------------------------------------------
                0.00    0.00     178/178         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1l> > >::value, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [79]
[86]     0.0    0.00    0.00     178         std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [86]
                0.00    0.00     180/1251        std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [70]
                0.00    0.00     178/178         std::chrono::duration<long, std::ratio<1l, 1l> >::duration<long, void>(long const&) [87]
-----------------------------------------------
                0.00    0.00     178/178         std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [86]
[87]     0.0    0.00    0.00     178         std::chrono::duration<long, std::ratio<1l, 1l> >::duration<long, void>(long const&) [87]
-----------------------------------------------
                0.00    0.00     178/178         bool std::chrono::operator<=<long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [90]
[88]     0.0    0.00    0.00     178         bool std::chrono::operator< <long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [88]
                0.00    0.00     360/1251        std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [70]
-----------------------------------------------
                0.00    0.00     177/177         void std::this_thread::sleep_for<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [84]
[89]     0.0    0.00    0.00     177         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [89]
-----------------------------------------------
                0.00    0.00     176/176         void std::this_thread::sleep_for<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [84]
[90]     0.0    0.00    0.00     176         bool std::chrono::operator<=<long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [90]
                0.00    0.00     178/178         bool std::chrono::operator< <long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [88]
-----------------------------------------------
                0.00    0.00      75/75          malloc_and_format() [9]
[91]     0.0    0.00    0.00      75         capture_frame(cv::VideoCapture&) [91]
-----------------------------------------------
                0.00    0.00       1/44          main [1]
                0.00    0.00      43/44          calculateRedCentroid(int, int, n*, bool*) [8]
[92]     0.0    0.00    0.00      44         add(n*, int, int, double) [92]
-----------------------------------------------
                0.00    0.00       1/44          main [1]
                0.00    0.00      43/44          calculateRedCentroid(int, int, n*, bool*) [8]
[93]     0.0    0.00    0.00      44         show(n*) [93]
-----------------------------------------------
                0.00    0.00       1/10          std::thread::thread<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [147]
                0.00    0.00       1/10          std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > > >::_State_impl<void (&)(std::mutex&), std::reference_wrapper<std::mutex> >(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [141]
                0.00    0.00       1/10          std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::_Invoker<void (&)(std::mutex&), std::reference_wrapper<std::mutex> >(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [145]
                0.00    0.00       1/10          std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::tuple<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, true>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [139]
                0.00    0.00       1/10          std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::_Tuple_impl<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [132]
                0.00    0.00       1/10          std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex> >::_Tuple_impl<std::reference_wrapper<std::mutex> >(std::reference_wrapper<std::mutex>&&) [136]
                0.00    0.00       1/10          std::_Head_base<1ul, std::reference_wrapper<std::mutex>, false>::_Head_base<std::reference_wrapper<std::mutex> >(std::reference_wrapper<std::mutex>&&) [130]
                0.00    0.00       1/10          std::tuple_element<1ul, std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::type&& std::get<1ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&&) [155]
                0.00    0.00       1/10          std::__invoke_result<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::type std::__invoke<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(void (*&&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [31]
                0.00    0.00       1/10          void std::__invoke_impl<void, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::__invoke_other, void (*&&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [30]
[94]     0.0    0.00    0.00      10         std::reference_wrapper<std::mutex>&& std::forward<std::reference_wrapper<std::mutex> >(std::remove_reference<std::reference_wrapper<std::mutex> >::type&) [94]
-----------------------------------------------
                0.00    0.00       1/9           std::thread::thread<main::{lambda()#1}, , void>(main::{lambda()#1}&&) [148]
                0.00    0.00       1/9           std::thread::_State_impl<std::thread::_Invoker<std::tuple<main::{lambda()#1}> > >::_State_impl<main::{lambda()#1}>(main::{lambda()#1}&&) [143]
                0.00    0.00       1/9           std::thread::_Invoker<std::tuple<main::{lambda()#1}> >::_Invoker<main::{lambda()#1}>(main::{lambda()#1}&&) [146]
                0.00    0.00       1/9           std::tuple<main::{lambda()#1}>::tuple<main::{lambda()#1}, true, true>(main::{lambda()#1}&&) [140]
                0.00    0.00       1/9           std::_Tuple_impl<0ul, main::{lambda()#1}>::_Tuple_impl<main::{lambda()#1}>(main::{lambda()#1}&&) [134]
                0.00    0.00       1/9           std::_Head_base<0ul, main::{lambda()#1}, false>::_Head_base<main::{lambda()#1}>(main::{lambda()#1}&&) [128]
                0.00    0.00       1/9           std::tuple_element<0ul, std::tuple<main::{lambda()#1}> >::type&& std::get<0ul, main::{lambda()#1}>(std::tuple<main::{lambda()#1}>&&) [154]
                0.00    0.00       1/9           std::__invoke_result<main::{lambda()#1}>::type std::__invoke<main::{lambda()#1}>(main::{lambda()#1}&&) [5]
                0.00    0.00       1/9           void std::__invoke_impl<void, main::{lambda()#1}>(std::__invoke_other, main::{lambda()#1}&&) [4]
[95]     0.0    0.00    0.00       9         main::{lambda()#1}&& std::forward<main::{lambda()#1}>(std::remove_reference<main::{lambda()#1}>::type&) [95]
-----------------------------------------------
                0.00    0.00       1/5           std::thread::thread<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [147]
                0.00    0.00       1/5           std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > > >::_State_impl<void (&)(std::mutex&), std::reference_wrapper<std::mutex> >(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [141]
                0.00    0.00       1/5           std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::_Invoker<void (&)(std::mutex&), std::reference_wrapper<std::mutex> >(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [145]
                0.00    0.00       1/5           std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::tuple<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, true>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [139]
                0.00    0.00       1/5           std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::_Tuple_impl<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [132]
[96]     0.0    0.00    0.00       5         void (&std::forward<void (&)(std::mutex&)>(std::remove_reference<void (&)(std::mutex&)>::type&))(std::mutex&) [96]
-----------------------------------------------
                0.00    0.00       4/4           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [98]
[97]     0.0    0.00    0.00       4         std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [97]
-----------------------------------------------
                0.00    0.00       4/4           std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [101]
[98]     0.0    0.00    0.00       4         std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [98]
                0.00    0.00       4/4           std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [97]
-----------------------------------------------
                0.00    0.00       2/4           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [108]
                0.00    0.00       2/4           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [112]
[99]     0.0    0.00    0.00       4         std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [99]
                0.00    0.00       4/4           std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [102]
-----------------------------------------------
                0.00    0.00       1/4           std::thread::thread<main::{lambda()#1}, , void>(main::{lambda()#1}&&) [148]
                0.00    0.00       1/4           std::thread::thread<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [147]
                0.00    0.00       2/4           std::thread::joinable() const [104]
[100]    0.0    0.00    0.00       4         std::thread::id::id() [100]
-----------------------------------------------
                0.00    0.00       4/4           std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [102]
[101]    0.0    0.00    0.00       4         std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [101]
                0.00    0.00       4/4           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [98]
-----------------------------------------------
                0.00    0.00       4/4           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [99]
[102]    0.0    0.00    0.00       4         std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [102]
                0.00    0.00       4/4           std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [101]
-----------------------------------------------
                0.00    0.00       1/3           std::tuple_element<0ul, std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::type&& std::get<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&&) [153]
                0.00    0.00       1/3           std::__invoke_result<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::type std::__invoke<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(void (*&&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [31]
                0.00    0.00       1/3           void std::__invoke_impl<void, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::__invoke_other, void (*&&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [30]
[103]    0.0    0.00    0.00       3         void (*&&std::forward<void (*)(std::mutex&)>(std::remove_reference<void (*)(std::mutex&)>::type&))(std::mutex&) [103]
-----------------------------------------------
                0.00    0.00       2/2           std::thread::~thread() [115]
[104]    0.0    0.00    0.00       2         std::thread::joinable() const [104]
                0.00    0.00       2/4           std::thread::id::id() [100]
                0.00    0.00       2/2           std::operator==(std::thread::id, std::thread::id) [117]
-----------------------------------------------
                0.00    0.00       2/2           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [109]
[105]    0.0    0.00    0.00       2         std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [105]
-----------------------------------------------
                0.00    0.00       2/2           std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [110]
[106]    0.0    0.00    0.00       2         std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [106]
-----------------------------------------------
                0.00    0.00       1/2           std::thread::thread<main::{lambda()#1}, , void>(main::{lambda()#1}&&) [148]
                0.00    0.00       1/2           std::thread::thread<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [147]
[107]    0.0    0.00    0.00       2         std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [107]
                0.00    0.00       2/2           std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [111]
-----------------------------------------------
                0.00    0.00       1/2           std::thread::thread<main::{lambda()#1}, , void>(main::{lambda()#1}&&) [148]
                0.00    0.00       1/2           std::thread::thread<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [147]
[108]    0.0    0.00    0.00       2         std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [108]
                0.00    0.00       2/4           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [99]
-----------------------------------------------
                0.00    0.00       2/2           std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [113]
[109]    0.0    0.00    0.00       2         std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [109]
                0.00    0.00       2/2           std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [105]
                0.00    0.00       2/2           std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [110]
-----------------------------------------------
                0.00    0.00       2/2           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [109]
[110]    0.0    0.00    0.00       2         std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [110]
                0.00    0.00       2/2           std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [106]
-----------------------------------------------
                0.00    0.00       2/2           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [107]
[111]    0.0    0.00    0.00       2         std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [111]
                0.00    0.00       2/2           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [112]
-----------------------------------------------
